-20.0000000000	30.0000000000	55.0000000000	
30.0000000000	30.0000000000	80.0000000000	
30.0000000000	80.0000000000	80.0000000000	
-20.0000000000	80.0000000000	55.0000000000	
#

-20.0000000000	30.0000000000	55.0000000000	
-70.0000000000	30.0000000000	80.0000000000	
-70.0000000000	80.0000000000	80.0000000000	
-20.0000000000	80.0000000000	55.0000000000	
#

-20.0000000000	30.0000000000	55.0000000000	
-70.0000000000	30.0000000000	30.0000000000	
-70.0000000000	80.0000000000	30.0000000000	
-20.0000000000	80.0000000000	55.0000000000	
#

-20.0000000000	30.0000000000	55.0000000000	
30.0000000000	30.0000000000	30.0000000000	
30.0000000000	80.0000000000	30.0000000000	
-20.0000000000	80.0000000000	55.0000000000	
#

-20.0000000000	30.0000000000	55.0000000000	
30.0000000000	30.0000000000	80.0000000000	
30.0000000000	80.0000000000	80.0000000000	
-20.0000000000	80.0000000000	55.0000000000	
#

